Leap Controller X;Leap Controller Y;Leap Controller Z;Reference Index X;Reference Index Y;Reference Index Z;Measured Index X;Measured Index Y;Measured Index Z;Reference Wrist X;Reference Wrist Y;Reference Wrist Z;Measured Wrist X;Measured Wrist Y;Measured Wrist Z;Reference Thumb X;Reference Thumb Y;Reference Thumb Z;Measured Thumb X;Measured Thumb Y;Measured Thumb Z
0.24;-0.04;0.0085;0.0302;0.1095;0.5000001;0.02228346;0.1086321;0.4834376;0.004;-0.048;0.5000001;-0.009582847;-0.04077832;0.5108826;0.04629;0.05559999;0.5000001;0.03537264;0.06164881;0.5033007
0.2;-0.04;0.0085;0.0302;0.1095;0.5000001;0.02165568;0.1085738;0.4904013;0.004;-0.048;0.5000001;-0.01031451;-0.03884111;0.5146284;0.04629;0.05559999;0.5000001;0.03776042;0.0611723;0.5079587
0.16;-0.04;0.0085;0.0302;0.1095;0.5000001;0.01994313;0.1094633;0.4925478;0.004;-0.048;0.5000001;-0.01096754;-0.03880516;0.517327;0.04629;0.05559999;0.5000001;0.03703089;0.06112089;0.5112721
0.12;-0.04;0.0085;0.0302;0.1095;0.5000001;0.02127416;0.1108789;0.5005902;0.004;-0.048;0.5000001;-0.01022778;-0.037675;0.5233729;0.04629;0.05559999;0.5000001;0.03950785;0.06172731;0.5153099
0.08;-0.04;0.0085;0.0302;0.1095;0.5000001;0.02210627;0.1123;0.5025952;0.004;-0.048;0.5000001;-0.01004843;-0.03774015;0.5284596;0.04629;0.05559999;0.5000001;0.04204239;0.06142714;0.5172538
0.04;-0.04;0.0085;0.0302;0.1095;0.5000001;0.02385925;0.114258;0.5047404;0.004;-0.048;0.5000001;-0.007880118;-0.03667692;0.5316644;0.04629;0.05559999;0.5000001;0.04297387;0.06325706;0.5163371
0;-0.04;0.0085;0.0302;0.1095;0.5000001;0.02583886;0.1162766;0.507327;0.004;-0.048;0.5000001;-0.006266418;-0.03578929;0.5339508;0.04629;0.05559999;0.5000001;0.04530217;0.06464686;0.5175592
-0.04;-0.04;0.0085;0.0302;0.1095;0.5000001;0.02787512;0.1160921;0.5105191;0.004;-0.048;0.5000001;-0.004767418;-0.03615788;0.5331163;0.04629;0.05559999;0.5000001;0.04794814;0.06256535;0.5219681
-0.04;-0.08;0.0085;0.0302;0.1095;0.5000001;0.02662594;0.1179074;0.5086028;0.004;-0.048;0.5000001;-0.005374923;-0.03507675;0.5329026;0.04629;0.05559999;0.5000001;0.04631717;0.06334959;0.5211892
0;-0.08;0.0085;0.0302;0.1095;0.5000001;0.02132287;0.1192683;0.5048511;0.004;-0.048;0.5000001;-0.006954384;-0.03205623;0.5365009;0.04629;0.05559999;0.5000001;0.04454591;0.06436764;0.5175174
0.04;-0.08;0.0085;0.0302;0.1095;0.5000001;0.02149428;0.1192465;0.5053302;0.004;-0.048;0.5000001;-0.008495662;-0.03334369;0.5323237;0.04629;0.05559999;0.5000001;0.04209298;0.06715755;0.5148839
0.08;-0.08;0.0085;0.0302;0.1095;0.5000001;0.02313046;0.116084;0.5024438;0.004;-0.048;0.5000001;-0.008119084;-0.03583159;0.5295345;0.04629;0.05559999;0.5000001;0.04352037;0.06321059;0.5132266
0.12;-0.08;0.0085;0.0302;0.1095;0.5000001;0.02163867;0.1138278;0.5014248;0.004;-0.048;0.5000001;-0.009188153;-0.03560151;0.5257118;0.04629;0.05559999;0.5000001;0.04165862;0.06277101;0.5102956
0.16;-0.08;0.0085;0.0302;0.1095;0.5000001;0.02105321;0.1123722;0.496426;0.004;-0.048;0.5000001;-0.01055005;-0.03854509;0.5203335;0.04629;0.05559999;0.5000001;0.03955593;0.06164502;0.5072243
0.2;-0.08;0.0085;0.0302;0.1095;0.5000001;0.02081349;0.1111866;0.4930768;0.004;-0.048;0.5000001;-0.01037949;-0.03967096;0.5164386;0.04629;0.05559999;0.5000001;0.03821978;0.06135936;0.5059779
0.24;-0.08;0.0085;0.0302;0.1095;0.5000001;0.02133848;0.1112538;0.4890855;0.004;-0.048;0.5000001;-0.01002881;-0.03890188;0.5123326;0.04629;0.05559999;0.5000001;0.03771871;0.06216265;0.5030506
0.28;-0.08;0.0085;0.0302;0.1095;0.5000001;0.02209288;0.110216;0.4860846;0.004;-0.048;0.5000001;-0.008801222;-0.04012822;0.5079637;0.04629;0.05559999;0.5000001;0.0376672;0.06185435;0.500315
0.32;-0.08;0.0085;0.0302;0.1095;0.5000001;0.02277341;0.1096908;0.4804964;0.004;-0.048;0.5000001;-0.008448213;-0.03885905;0.5035021;0.04629;0.05559999;0.5000001;0.04038116;0.06119658;0.4937932
0.32;-0.12;0.0085;0.0302;0.1095;0.5000001;0.01879409;0.1095001;0.481975;0.004;-0.048;0.5000001;-0.01121816;-0.04097518;0.5042195;0.04629;0.05559999;0.5000001;0.03690973;0.06041796;0.4952094
0.28;-0.12;0.0085;0.0302;0.1095;0.5000001;0.02168927;0.1127877;0.4859662;0.004;-0.048;0.5000001;-0.01055303;-0.0382595;0.5100754;0.04629;0.05559999;0.5000001;0.03868525;0.06417007;0.5004134
0.24;-0.12;0.0085;0.0302;0.1095;0.5000001;0.02212879;0.1136769;0.4878058;0.004;-0.048;0.5000001;-0.01048163;-0.03655737;0.5135697;0.04629;0.05559999;0.5000001;0.0398356;0.06448794;0.5015347
0.2;-0.12;0.0085;0.0302;0.1095;0.5000001;0.01460686;0.1127793;0.49165;0.004;-0.048;0.5000001;-0.01343119;-0.03837901;0.5155669;0.04629;0.05559999;0.5000001;0.03449096;0.06221668;0.5018898
0.16;-0.12;0.0085;0.0302;0.1095;0.5000001;0.0214054;0.1155476;0.4956634;0.004;-0.048;0.5000001;-0.01051395;-0.03532814;0.5219377;0.04629;0.05559999;0.5000001;0.04172502;0.06390191;0.5070978
0.12;-0.12;0.0085;0.0302;0.1095;0.5000001;0.02305353;0.1156665;0.5006052;0.004;-0.048;0.5000001;-0.009534054;-0.03380673;0.5274978;0.04629;0.05559999;0.5000001;0.04341745;0.06320221;0.5096641
0.08;-0.12;0.0085;0.0302;0.1095;0.5000001;0.02324839;0.1155745;0.5053799;0.004;-0.048;0.5000001;-0.007962905;-0.03458559;0.5321085;0.04629;0.05559999;0.5000001;0.04387866;0.0614394;0.5128676
0.04;-0.12;0.0085;0.0302;0.1095;0.5000001;0.02564217;0.1152566;0.5087581;0.004;-0.048;0.5000001;-0.005783778;-0.03423928;0.5351478;0.04629;0.05559999;0.5000001;0.0463656;0.06176264;0.5145226
0;-0.12;0.0085;0.0302;0.1095;0.5000001;0.02737757;0.1186909;0.5123444;0.004;-0.048;0.5000001;-0.005164781;-0.03194069;0.5365435;0.04629;0.05559999;0.5000001;0.04757892;0.06242586;0.5155943
-0.04;-0.12;0.0085;0.0302;0.1095;0.5000001;0.0275398;0.1202078;0.5107409;0.004;-0.048;0.5000001;-0.004706156;-0.03159022;0.5378373;0.04629;0.05559999;0.5000001;0.04688185;0.06531007;0.5178744
-0.04;-0.16;0.0085;0.0302;0.1095;0.5000001;0.03093643;0.1199589;0.5203565;0.004;-0.048;0.5000001;-0.003544874;-0.03409997;0.536887;0.04629;0.05559999;0.5000001;0.0480645;0.06523824;0.5269662
0;-0.16;0.0085;0.0302;0.1095;0.5000001;0.02826212;0.1207611;0.513575;0.004;-0.048;0.5000001;-0.003496082;-0.03373083;0.5373882;0.04629;0.05559999;0.5000001;0.04821869;0.06494111;0.5194483
0.04;-0.16;0.0085;0.0302;0.1095;0.5000001;0.02674677;0.1179754;0.5110121;0.004;-0.048;0.5000001;-0.00576745;-0.03500578;0.5349478;0.04629;0.05559999;0.5000001;0.04780314;0.06213039;0.5143684
0.08;-0.16;0.0085;0.0302;0.1095;0.5000001;0.02200277;0.1137886;0.5071625;0.004;-0.048;0.5000001;-0.009342209;-0.03634366;0.5331563;0.04629;0.05559999;0.5000001;0.04302457;0.05970234;0.5130267
0.12;-0.16;0.0085;0.0302;0.1095;0.5000001;0.02080809;0.1138467;0.5029304;0.004;-0.048;0.5000001;-0.01025068;-0.03617337;0.5279421;0.04629;0.05559999;0.5000001;0.04168808;0.0610376;0.5109938
0.16;-0.16;0.0085;0.0302;0.1095;0.5000001;0.01523858;0.11218;0.4948344;0.004;-0.048;0.5000001;-0.01372066;-0.03645018;0.5229653;0.04629;0.05559999;0.5000001;0.03679535;0.06191766;0.5052897
0.2;-0.16;0.0085;0.0302;0.1095;0.5000001;0.01260178;0.111908;0.4912134;0.004;-0.048;0.5000001;-0.01568283;-0.03723177;0.5164805;0.04629;0.05559999;0.5000001;0.03396428;0.06166318;0.5013371
0.24;-0.16;0.0085;0.0302;0.1095;0.5000001;0.02207389;0.1102879;0.4928777;0.004;-0.048;0.5000001;-0.01150951;-0.03806028;0.5174295;0.04629;0.05559999;0.5000001;0.04160182;0.06091085;0.5035287
0.28;-0.16;0.0085;0.0302;0.1095;0.5000001;0.01603115;0.1061558;0.4891141;0.004;-0.048;0.5000001;-0.0139319;-0.04408935;0.5117522;0.04629;0.05559999;0.5000001;0.0361497;0.05899173;0.4978233
0.32;-0.16;0.0085;0.0302;0.1095;0.5000001;0.02080879;0.1093429;0.4865246;0.004;-0.048;0.5000001;-0.01305071;-0.04000184;0.509321;0.04629;0.05559999;0.5000001;0.03999549;0.06102023;0.4969858
0.32;-0.2;0.0085;0.0302;0.1095;0.5000001;0.0230889;0.1087484;0.4879912;0.004;-0.048;0.5000001;-0.01485583;-0.0382092;0.5126792;0.04629;0.05559999;0.5000001;0.04241991;0.06064361;0.4953362
0.28;-0.2;0.0085;0.0302;0.1095;0.5000001;0.0207395;0.1134831;0.4907452;0.004;-0.048;0.5000001;-0.01399529;-0.03712267;0.5143076;0.04629;0.05559999;0.5000001;0.04038538;0.06317681;0.4968963
0.24;-0.2;0.0085;0.0302;0.1095;0.5000001;0.009263545;0.1075752;0.4910233;0.004;-0.048;0.5000001;-0.01853982;-0.04549545;0.5133436;0.04629;0.05559999;0.5000001;0.02985448;0.05783537;0.5002524
0.2;-0.2;0.0085;0.0302;0.1095;0.5000001;0.02256086;0.1130658;0.4969661;0.004;-0.048;0.5000001;-0.01094148;-0.0341022;0.5227086;0.04629;0.05559999;0.5000001;0.04280585;0.062769;0.5054479
0.16;-0.2;0.0085;0.0302;0.1095;0.5000001;0.02270322;0.1154107;0.4978323;0.004;-0.048;0.5000001;-0.009900004;-0.0315246;0.5254704;0.04629;0.05559999;0.5000001;0.0432143;0.06446964;0.5072793
0.12;-0.2;0.0085;0.0302;0.1095;0.5000001;0.02357547;0.1159418;0.5007534;0.004;-0.048;0.5000001;-0.008949943;-0.03176689;0.5287505;0.04629;0.05559999;0.5000001;0.04384276;0.06285712;0.5084227
0.08;-0.2;0.0085;0.0302;0.1095;0.5000001;0.02484256;0.1136232;0.5077888;0.004;-0.048;0.5000001;-0.0073388;-0.0328185;0.5340883;0.04629;0.05559999;0.5000001;0.04478727;0.06000921;0.5121889
0.04;-0.2;0.0085;0.0302;0.1095;0.5000001;0.02827226;0.1158943;0.5133416;0.004;-0.048;0.5000001;-0.004695304;-0.03397948;0.5335378;0.04629;0.05559999;0.5000001;0.04855324;0.06143549;0.5165094
0.04;-0.24;0.0085;0.0302;0.1095;0.5000001;0.02868876;0.1161509;0.5053903;0.004;-0.048;0.5000001;-0.003326882;-0.02543986;0.5416238;0.04629;0.05559999;0.5000001;0.04917819;0.06402928;0.5124426
0.08;-0.24;0.0085;0.0302;0.1095;0.5000001;0.02620422;0.1164452;0.504986;0.004;-0.048;0.5000001;-0.008034453;-0.0251984;0.5382391;0.04629;0.05559999;0.5000001;0.04702092;0.06574643;0.5141587
0.12;-0.24;0.0085;0.0302;0.1095;0.5000001;0.02335829;0.1140889;0.4989455;0.004;-0.048;0.5000001;-0.010411;-0.03035325;0.5323274;0.04629;0.05559999;0.5000001;0.04316687;0.06368577;0.5090473
0.16;-0.24;0.0085;0.0302;0.1095;0.5000001;0.02335078;0.1144511;0.498555;0.004;-0.048;0.5000001;-0.011795;-0.03003919;0.5303481;0.04629;0.05559999;0.5000001;0.04298455;0.06448284;0.507416
0;0.04;0.0085;0.0302;0.1095;0.5500001;0.02403115;0.1122178;0.562815;0.004;-0.048;0.5500001;-0.008512742;-0.03944465;0.5877672;0.04629;0.05559999;0.5500001;0.04449458;0.06108008;0.5784183
-0.04;0.04;0.0085;0.0302;0.1095;0.5500001;0.02518436;0.1121334;0.5646914;0.004;-0.048;0.5500001;-0.007067911;-0.03992637;0.5884274;0.04629;0.05559999;0.5500001;0.0462408;0.06081829;0.5744361
-0.08;0.04;0.0085;0.0302;0.1095;0.5500001;0.02420999;0.1190809;0.5696287;0.004;-0.048;0.5500001;-0.005832903;-0.03524443;0.5902624;0.04629;0.05559999;0.5500001;0.04385845;0.06722788;0.5816482
0.04;0.04;0.0085;0.0302;0.1095;0.5500001;0.02061317;0.1129668;0.5610899;0.004;-0.048;0.5500001;-0.009904511;-0.03960683;0.5830957;0.04629;0.05559999;0.5500001;0.04052255;0.06131289;0.575058
0.08;0.04;0.0085;0.0302;0.1095;0.5500001;0.02014825;0.113451;0.5583872;0.004;-0.048;0.5500001;-0.01176094;-0.03701862;0.5820751;0.04629;0.05559999;0.5500001;0.0414134;0.06248913;0.5730197
0.12;0.04;0.0085;0.0302;0.1095;0.5500001;0.01587385;0.1124483;0.5535858;0.004;-0.048;0.5500001;-0.01375619;-0.03949042;0.5760681;0.04629;0.05559999;0.5500001;0.03580116;0.06209991;0.5704676
0.16;0.04;0.0085;0.0302;0.1095;0.5500001;0.01617248;0.1134707;0.5475456;0.004;-0.048;0.5500001;-0.01452443;-0.0384353;0.5705692;0.04629;0.05559999;0.5500001;0.03429081;0.06256077;0.5648524
0.2;0.04;0.0085;0.0302;0.1095;0.5500001;0.01887193;0.1134311;0.5421628;0.004;-0.048;0.5500001;-0.01538707;-0.03590884;0.5675319;0.04629;0.05559999;0.5500001;0.03537695;0.06420318;0.5605829
0.24;0.04;0.0085;0.0302;0.1095;0.5500001;0.02014598;0.1117047;0.5366055;0.004;-0.048;0.5500001;-0.0157131;-0.03673836;0.5645021;0.04629;0.05559999;0.5500001;0.0340969;0.06374869;0.5551034
0.28;0.04;0.0085;0.0302;0.1095;0.5500001;0.0171566;0.1095937;0.5354503;0.004;-0.048;0.5500001;-0.01242444;-0.04278269;0.5583679;0.04629;0.05559999;0.5500001;0.03193745;0.06086776;0.5537097
0.32;0.04;0.0085;0.0302;0.1095;0.5500001;0.01760623;0.109619;0.5310062;0.004;-0.048;0.5500001;-0.01247513;-0.03841009;0.5526069;0.04629;0.05559999;0.5500001;0.03326657;0.0619093;0.5453606
0.32;0.08;0.0085;0.0302;0.1095;0.5500001;0.01772678;0.1078038;0.532005;0.004;-0.048;0.5500001;-0.01257569;-0.04042588;0.5524424;0.04629;0.05559999;0.5500001;0.03266165;0.05884083;0.5455725
0.28;0.08;0.0085;0.0302;0.1095;0.5500001;0.01765609;0.1103386;0.5367057;0.004;-0.048;0.5500001;-0.01215193;-0.03915469;0.5563935;0.04629;0.05559999;0.5500001;0.03263082;0.06074472;0.5521044
0.24;0.08;0.0085;0.0302;0.1095;0.5500001;0.01585139;0.1096649;0.5403892;0.004;-0.048;0.5500001;-0.0140065;-0.04004644;0.5612316;0.04629;0.05559999;0.5500001;0.03117508;0.06061943;0.5573708
0.2;0.08;0.0085;0.0302;0.1095;0.5500001;0.01641533;0.1106945;0.5435756;0.004;-0.048;0.5500001;-0.01441136;-0.03974752;0.5646017;0.04629;0.05559999;0.5500001;0.03124057;0.06118013;0.5604511
0.16;0.08;0.0085;0.0302;0.1095;0.5500001;0.01589119;0.1104056;0.5500045;0.004;-0.048;0.5500001;-0.01476562;-0.04079561;0.5688608;0.04629;0.05559999;0.5500001;0.03290647;0.05995049;0.5646359
0.12;0.08;0.0085;0.0302;0.1095;0.5500001;0.01771455;0.1085333;0.5533026;0.004;-0.048;0.5500001;-0.01417024;-0.0428028;0.5749782;0.04629;0.05559999;0.5500001;0.03516382;0.05849732;0.5720945
0.08;0.08;0.0085;0.0302;0.1095;0.5500001;0.02038043;0.1086559;0.5557797;0.004;-0.048;0.5500001;-0.01215982;-0.04166125;0.5790693;0.04629;0.05559999;0.5500001;0.03908438;0.0588031;0.5743558
0.04;0.08;0.0085;0.0302;0.1095;0.5500001;0.02173462;0.1081719;0.5616872;0.004;-0.048;0.5500001;-0.01043231;-0.04372458;0.5835974;0.04629;0.05559999;0.5500001;0.04009285;0.05662085;0.5744867
0;0.08;0.0085;0.0302;0.1095;0.5500001;0.02416931;0.1082016;0.5638214;0.004;-0.048;0.5500001;-0.008330997;-0.04427122;0.5871552;0.04629;0.05559999;0.5500001;0.04340396;0.05688013;0.5761542
-0.04;0.08;0.0085;0.0302;0.1095;0.5500001;0.02484506;0.1079788;0.5651395;0.004;-0.048;0.5500001;-0.007193979;-0.04460405;0.5892847;0.04629;0.05559999;0.5500001;0.04628998;0.0570627;0.5759338
-0.08;0.08;0.0085;0.0302;0.1095;0.5500001;0.02980515;0.1059145;0.5693153;0.004;-0.048;0.5500001;-0.006336667;-0.0456938;0.5895016;0.04629;0.05559999;0.5500001;0.04952618;0.05389901;0.583114
-0.08;0.12;0.0085;0.0302;0.1095;0.5500001;0.02881245;0.1069826;0.5700576;0.004;-0.048;0.5500001;-0.005745061;-0.04599256;0.5903445;0.04629;0.05559999;0.5500001;0.04826276;0.05592006;0.5835292
-0.04;0.12;0.0085;0.0302;0.1095;0.5500001;0.02542746;0.1083552;0.5656192;0.004;-0.048;0.5500001;-0.00700222;-0.04430563;0.5875947;0.04629;0.05559999;0.5500001;0.04627027;0.05853515;0.5807253
0;0.12;0.0085;0.0302;0.1095;0.5500001;0.02417511;0.1089375;0.5642726;0.004;-0.048;0.5500001;-0.007631995;-0.04292966;0.5858813;0.04629;0.05559999;0.5500001;0.04309754;0.0582835;0.5759535
0.04;0.12;0.0085;0.0302;0.1095;0.5500001;0.02282382;0.1100753;0.5614661;0.004;-0.048;0.5500001;-0.009935837;-0.0444367;0.5822316;0.04629;0.05559999;0.5500001;0.04167241;0.05716901;0.5762032
0.08;0.12;0.0085;0.0302;0.1095;0.5500001;0.02069853;0.1082753;0.5579079;0.004;-0.048;0.5500001;-0.01164418;-0.04242767;0.5779455;0.04629;0.05559999;0.5500001;0.03873087;0.05787193;0.5740651
0.12;0.12;0.0085;0.0302;0.1095;0.5500001;0.01933121;0.1077432;0.5533966;0.004;-0.048;0.5500001;-0.0126433;-0.04280145;0.5735371;0.04629;0.05559999;0.5500001;0.03525453;0.05698197;0.5728219
0.16;0.12;0.0085;0.0302;0.1095;0.5500001;0.01598306;0.1089167;0.552128;0.004;-0.048;0.5500001;-0.01473629;-0.0422622;0.568276;0.04629;0.05559999;0.5500001;0.03260879;0.05827837;0.5658671
0.2;0.12;0.0085;0.0302;0.1095;0.5500001;0.01495773;0.1085429;0.5459691;0.004;-0.048;0.5500001;-0.01613571;-0.04093123;0.5644339;0.04629;0.05559999;0.5500001;0.02928734;0.05788194;0.5616887
0.24;0.12;0.0085;0.0302;0.1095;0.5500001;0.01524544;0.1093061;0.5403336;0.004;-0.048;0.5500001;-0.01542747;-0.03947229;0.559869;0.04629;0.05559999;0.5500001;0.02964413;0.05811792;0.555802
0.28;0.12;0.0085;0.0302;0.1095;0.5500001;0.01660568;0.1090451;0.5359756;0.004;-0.048;0.5500001;-0.0142816;-0.03855265;0.5572829;0.04629;0.05559999;0.5500001;0.03167199;0.05855375;0.5501527
0.32;0.12;0.0085;0.0302;0.1095;0.5500001;0.01680857;0.1053809;0.533799;0.004;-0.048;0.5500001;-0.01434553;-0.04076118;0.5535542;0.04629;0.05559999;0.5500001;0.03244653;0.05601316;0.5458174
0.32;0.16;0.0085;0.0302;0.1095;0.5500001;0.01604041;0.1025153;0.5327763;0.004;-0.048;0.5500001;-0.0157496;-0.04353079;0.552902;0.04629;0.05559999;0.5500001;0.03080115;0.0546867;0.5462336
0.28;0.16;0.0085;0.0302;0.1095;0.5500001;0.01555866;0.1072433;0.537009;0.004;-0.048;0.5500001;-0.01563126;-0.03925285;0.5565161;0.04629;0.05559999;0.5500001;0.0305884;0.05713943;0.5515864
0.2;0.16;0.0085;0.0302;0.1095;0.5500001;0.01458479;0.1104793;0.5461717;0.004;-0.048;0.5500001;-0.01500024;-0.03921196;0.5623151;0.04629;0.05559999;0.5500001;0.03026073;0.05799124;0.5608101
0.16;0.16;0.0085;0.0302;0.1095;0.5500001;0.01553054;0.1089247;0.5517056;0.004;-0.048;0.5500001;-0.01406164;-0.04140016;0.5688488;0.04629;0.05559999;0.5500001;0.03203902;0.05746773;0.5654258
0.12;0.16;0.0085;0.0302;0.1095;0.5500001;0.01812177;0.1083342;0.5540406;0.004;-0.048;0.5500001;-0.01285269;-0.04286668;0.5713507;0.04629;0.05559999;0.5500001;0.03376666;0.05681542;0.5715506
0.08;0.16;0.0085;0.0302;0.1095;0.5500001;0.02095601;0.1078573;0.5598166;0.004;-0.048;0.5500001;-0.01112283;-0.04373923;0.5784463;0.04629;0.05559999;0.5500001;0.03888632;0.05648479;0.5739924
0.04;0.16;0.0085;0.0302;0.1095;0.5500001;0.02285473;0.1063177;0.5642179;0.004;-0.048;0.5500001;-0.009988617;-0.04545286;0.5818323;0.04629;0.05559999;0.5500001;0.04151174;0.05396757;0.5799801
0;0.16;0.0085;0.0302;0.1095;0.5500001;0.02483341;0.1037886;0.5667837;0.004;-0.048;0.5500001;-0.007733481;-0.04742655;0.5836046;0.04629;0.05559999;0.5500001;0.04448064;0.05252799;0.5802298
0;0.2;0.0085;0.0302;0.1095;0.5500001;0.02460232;0.105637;0.5686019;0.004;-0.048;0.5500001;-0.007218805;-0.04602498;0.5862402;0.04629;0.05559999;0.5500001;0.04411286;0.05474001;0.5822543
0.04;0.2;0.0085;0.0302;0.1095;0.5500001;0.02244423;0.1049033;0.5652965;0.004;-0.048;0.5500001;-0.01007605;-0.04572213;0.5817527;0.04629;0.05559999;0.5500001;0.04085378;0.05388635;0.581049
0.08;0.2;0.0085;0.0302;0.1095;0.5500001;0.02069299;0.1059395;0.5587333;0.004;-0.048;0.5500001;-0.01069723;-0.04590285;0.5762305;0.04629;0.05559999;0.5500001;0.03781736;0.05491722;0.5745611
0.12;0.2;0.0085;0.0302;0.1095;0.5500001;0.01756486;0.105664;0.5550216;0.004;-0.048;0.5500001;-0.01258125;-0.04476482;0.5693879;0.04629;0.05559999;0.5500001;0.03310271;0.05335218;0.5705909
0.16;0.2;0.0085;0.0302;0.1095;0.5500001;0.01406805;0.1061459;0.5538677;0.004;-0.048;0.5500001;-0.01484285;-0.04407161;0.5668375;0.04629;0.05559999;0.5500001;0.03175223;0.05429518;0.5641047
0.2;0.2;0.0085;0.0302;0.1095;0.5500001;0.01341914;0.1081405;0.5482634;0.004;-0.048;0.5500001;-0.01486789;-0.04047543;0.5627898;0.04629;0.05559999;0.5500001;0.03146496;0.05693549;0.5599389
0.24;0.2;0.0085;0.0302;0.1095;0.5500001;0.01312655;0.1063445;0.54143;0.004;-0.048;0.5500001;-0.0177367;-0.04103911;0.561262;0.04629;0.05559999;0.5500001;0.03071387;0.05560428;0.5537713
0.28;0.2;0.0085;0.0302;0.1095;0.5500001;0.01479784;0.1057834;0.5358691;0.004;-0.048;0.5500001;-0.01684579;-0.04193044;0.5573524;0.04629;0.05559999;0.5500001;0.02992854;0.05607933;0.5520862
0.32;0.2;0.0085;0.0302;0.1095;0.5500001;0.01276016;0.104124;0.5312116;0.004;-0.048;0.5500001;-0.01767629;-0.04191291;0.5506153;0.04629;0.05559999;0.5500001;0.02948806;0.0564456;0.5443175
0.32;0.24;0.0085;0.0302;0.1095;0.5500001;0.01071188;0.1036784;0.5298287;0.004;-0.048;0.5500001;-0.02110425;-0.04325637;0.551228;0.04629;0.05559999;0.5500001;0.02739039;0.05507925;0.5432706
0.28;0.24;0.0085;0.0302;0.1095;0.5500001;0.01079008;0.1025568;0.5360532;0.004;-0.048;0.5500001;-0.01997948;-0.04315487;0.5560189;0.04629;0.05559999;0.5500001;0.0275096;0.05371949;0.5502142
0.24;0.24;0.0085;0.0302;0.1095;0.5500001;0.0117048;0.1059273;0.5392573;0.004;-0.048;0.5500001;-0.01867825;-0.04257044;0.5588605;0.04629;0.05559999;0.5500001;0.02983616;0.0540382;0.5529458
0.2;0.24;0.0085;0.0302;0.1095;0.5500001;0.01231311;0.1056437;0.5460982;0.004;-0.048;0.5500001;-0.01599382;-0.04214039;0.5612326;0.04629;0.05559999;0.5500001;0.03065594;0.05402973;0.559292
0.16;0.24;0.0085;0.0302;0.1095;0.5500001;0.01408067;0.1057537;0.5516719;0.004;-0.048;0.5500001;-0.01487432;-0.04376927;0.5652995;0.04629;0.05559999;0.5500001;0.03204875;0.05247894;0.5635135
0.12;0.24;0.0085;0.0302;0.1095;0.5500001;0.01695874;0.1045592;0.5578228;0.004;-0.048;0.5500001;-0.0117627;-0.04636267;0.5704762;0.04629;0.05559999;0.5500001;0.03462663;0.05144873;0.572623
0.08;0.24;0.0085;0.0302;0.1095;0.5500001;0.01954881;0.1034943;0.5575576;0.004;-0.048;0.5500001;-0.01146685;-0.04811695;0.5756789;0.04629;0.05559999;0.5500001;0.03750247;0.05101278;0.5741463
0.04;0.24;0.0085;0.0302;0.1095;0.5500001;0.02179498;0.1030847;0.5679463;0.004;-0.048;0.5500001;-0.009632599;-0.04715851;0.5807106;0.04629;0.05559999;0.5500001;0.04093912;0.05195138;0.5815858
0;0.24;0.0085;0.0302;0.1095;0.5500001;0.02470213;0.1019858;0.5690369;0.004;-0.048;0.5500001;-0.007530979;-0.04809186;0.5840738;0.04629;0.05559999;0.5500001;0.04461556;0.0501748;0.5845821
-0.04;0.24;0.0085;0.0302;0.1095;0.5500001;0.02802155;0.1012312;0.570125;0.004;-0.048;0.5500001;-0.003988091;-0.05005816;0.5853922;0.04629;0.05559999;0.5500001;0.04784974;0.048848;0.5869607
-0.08;0.24;0.0085;0.0302;0.1095;0.5500001;0.03263236;0.09953001;0.5711799;0.004;-0.048;0.5500001;-0.0008345097;-0.05181947;0.5889338;0.04629;0.05559999;0.5500001;0.05102026;0.04702434;0.5892147
0.08;0;0.0085;0.0302;0.1095;0.5500001;0.01475552;0.1132582;0.5575529;0.004;-0.048;0.5500001;-0.01362927;-0.03910947;0.5798999;0.04629;0.05559999;0.5500001;0.03614536;0.06250072;0.5724971
0.04;0;0.0085;0.0302;0.1095;0.5500001;0.02020552;0.1126955;0.5594137;0.004;-0.048;0.5500001;-0.01102933;-0.03943127;0.5847524;0.04629;0.05559999;0.5500001;0.04034803;0.06154567;0.5745625
0;0;0.0085;0.0302;0.1095;0.5500001;0.02464727;0.112568;0.56233;0.004;-0.048;0.5500001;-0.007747347;-0.03980684;0.586827;0.04629;0.05559999;0.5500001;0.04497861;0.06021011;0.5749302
-0.04;0;0.0085;0.0302;0.1095;0.5500001;0.02673516;0.1152259;0.5704341;0.004;-0.048;0.5500001;-0.007097304;-0.03993088;0.5920158;0.04629;0.05559999;0.5500001;0.04555872;0.06189543;0.5756866
-0.08;0;0.0085;0.0302;0.1095;0.5500001;0.02970982;0.111303;0.5735115;0.004;-0.048;0.5500001;-0.006206736;-0.0413534;0.5912065;0.04629;0.05559999;0.5500001;0.04757085;0.05862033;0.5853491
-0.12;0;0.0085;0.0302;0.1095;0.5500001;0.03057972;0.1135587;0.5710728;0.004;-0.048;0.5500001;-0.004401147;-0.04114467;0.5934499;0.04629;0.05559999;0.5500001;0.04752345;0.05917239;0.585578
0.12;0;0.0085;0.0302;0.1095;0.5500001;0.01707175;0.1108819;0.551859;0.004;-0.048;0.5500001;-0.01476043;-0.03818613;0.5776109;0.04629;0.05559999;0.5500001;0.03591806;0.06228065;0.5691058
